system:index	BCI_max	BCI_mean	BCI_min	BCI_stdDev	BLFEI_max	BLFEI_mean	BLFEI_min	BLFEI_stdDev	BSI_max	BSI_mean	BSI_min	BSI_stdDev	Blue_p10	Blue_p25	Blue_p50	Blue_p75	Blue_p90	Brightness_max	Brightness_mean	Brightness_min	Brightness_stdDev	Green_p10	Green_p25	Green_p50	Green_p75	Green_p90	HAND	MNDWI_max	MNDWI_mean	MNDWI_min	MNDWI_stdDev	Map	NBR_max	NBR_mean	NBR_min	NBR_stdDev	NDBI_max	NDBI_mean	NDBI_min	NDBI_stdDev	NDSI_max	NDSI_mean	NDSI_min	NDSI_stdDev	NDVI_max	NDVI_mean	NDVI_min	NDVI_stdDev	NDWI_max	NDWI_mean	NDWI_min	NDWI_stdDev	NIR_contrast	NIR_corr	NIR_diss	NIR_ent	NIR_idm	NIR_p10	NIR_p25	NIR_p50	NIR_p75	NIR_p90	NIR_var	Red_p10	Red_p25	Red_p50	Red_p75	Red_p90	SWIR1_p10	SWIR1_p25	SWIR1_p50	SWIR1_p75	SWIR1_p90	SWIR2_p10	SWIR2_p25	SWIR2_p50	SWIR2_p75	SWIR2_p90	TPI	TWI	aspect	elevation	slope	.geo
1232_0	0.22265531	0.18224718	0.11168554	0.025878764632330624	0.44253322	0.41644654	0.37293148	0.019128746	0.07250879	-0.02446926	-0.15259811	0.072278316	8015	8180	8406	8604	8682	13623.333333333334	11834.607142857145	10649.333333333334	709.6330557674214	9216	9308	9624	9750	9936	15.800049	-0.1431714	-0.19143979	-0.23185235	0.032255088	3	0.36079547	0.17280017	0.01138985	0.10734789816116917	0.048200537	-0.08303607	-0.2461288	0.091535743	-0.1431714	-0.19143979	-0.23185235	0.032255088	0.4225162	0.25955272	0.12532912	0.094745289	-0.15669824	-0.2697241	-0.39005217	0.069278357	0	1	0	0	1	14030	15169	16540	18855	21044	0	8556	9029	9841	10470	10789	12531	12731	14952.5	15370	15485	9900	10656	12199	12819	13714	2.913043478260988	-1.356936015	180	2089	7	{"type":"MultiPoint","coordinates":[]}
1233_0	0.22219624	0.17467992	0.07514553	0.039335992	0.44783732	0.40720618	0.34532058	0.026148605754757276	0.09189006	0.011291353	-0.17406401	0.077755285	7944	8309	8660.5	9025	9199	13798.833333333334	12127.270833333334	10677.166666666666	987.6171095730932	9154	9426.5	9937.5	10310	10447	13.899902	-0.13142751	-0.19992137	-0.26358762	0.050868504	3	0.36329386	0.121703364	0.012891345	0.11051010241462153	0.060812686	-0.03720828	-0.26231858	0.099008641	-0.13142751	-0.19992137	-0.26358762	0.050868504	0.43889797	0.20879544	0.07367491	0.10016802053853065	-0.12997396	-0.23543134	-0.39070758	0.065228629	0	1	0	0	1	12650	15010	16254.5	17130	19578	0	8454	9712.5	10719.5	11359.5	11641	12190	12661	15018	17322.5	17797	9518	11193	12656	14570.5	14682	1.4347826086957411	-2.743269389	196	2020	7	{"type":"MultiPoint","coordinates":[]}
1234_0	0.20122679	0.15419371	0.0664807	0.036733122	0.43172315	0.39487487	0.34271684	0.029395869872174074	0.08107357	-4.60E-04	-0.14936379	0.085387841	7927	8055	8280	8393	8910	12671.833333333334	11421.653846153846	10116.833333333334	722.1731226419249	8964	9040	9087	9564	10045	12	-0.11847879	-0.18382461	-0.23133929	0.033698259336091246	3	0.35257053	0.122236565	-0.039795667	0.13981120289745183	0.054211978	-0.053027358	-0.2424345	0.10909545912073755	-0.11847879	-0.18382461	-0.23133929	0.033698259336091246	0.4062511	0.20276074	0.060129173	0.1265886435527264	-0.11701504	-0.23354244	-0.37900636	0.089693781	0	1	0	0	1	11654	12774	15036	17732	19853	0	8520	9376	10157	10529	11430	12072	12500	13202	14316	15957	9659	10660	12439	13033	13753	1.7826086956522431	-0.37875556	108	1932	3	{"type":"MultiPoint","coordinates":[]}
1235_0	0.23456463	0.19910768	0.12077618	0.027838491234402237	0.45635206	0.41550893	0.3643815	0.022905985004628045	0.117850706	0.024101121	-0.16560046	0.089405048	8099	8629	8822	9076	9217	14408.5	12879.166666666666	11578.666666666666	771.3595416	9244	9887	10114	10310	11107	13.800049	-0.16211878	-0.2366018	-0.2916695	0.036551978	3	0.38662434	0.11312665	-0.018842282	0.13100019262389903	0.09084664	-0.022719664	-0.26255748	0.1118949027901817	-0.16211878	-0.2366018	-0.2916695	0.036551978	0.45495114	0.21799178	0.09395894	0.11456301362021869	-0.15892707	-0.2570629	-0.42917117	0.079215555	0	1	0	0	1	14568	15322	16008	19285	21692	0	8672	10657	11273	11782	12096	13697	15216	16695	17529	19056	10240	12929	14257	14647	15630	0.8115942028985046	-0.289746961	333	1851	4	{"type":"MultiPoint","coordinates":[]}
1236_0	0.24973068	0.21713854	0.15854938	0.022174937	0.46430403	0.43431807	0.3928745	0.018997774118592492	0.062451668	-0.001381097	-0.09168992	0.047933563385212916	8311	8584	8726	8862	8911	13189.5	12669.628205128205	12201.166666666666	287.5493428771743	9893	10039	10193	10224	10388	65.900024	-0.19895351	-0.2261547	-0.24676448	0.016707630795133654	3	0.3059722	0.16103226	0.0632697	0.074111842	0.028979471	-0.04969735	-0.16024558	0.059164352724568735	-0.19895351	-0.2261547	-0.24676448	0.016707630795133654	0.39420104	0.26277766	0.15222889	0.0713267	-0.19405437	-0.27237245	-0.3661647	0.0471321	0	1	0	0	1	16318	16872	17444	18297	20551	0	9402	9919	10542	10742	11230	15099	15462	16223	16726	16809	11499	12367	12822	13557	13670	-0.608695652	-2.434255504	22	2019	5	{"type":"MultiPoint","coordinates":[]}
1237_0	0.1805101	0.13870297	0.08479725	0.027744192848631458	0.42361382	0.39466596	0.36349553	0.018460887046014764	0.012325432	-0.028115142	-0.117853165	0.039060978	7991	8077	8131.5	8204	8288	11975.333333333334	10820.96428571428	9563.666666666666	588.3506107627597	8896	8918	9185.5	9369	9667	8.800049	-0.106646694	-0.14764345	-0.17320028	0.019659616	3	0.31942436	0.16086109	0.07494402	0.074026694	-0.025778586	-0.08862772	-0.20796824	0.054646463	-0.106646694	-0.14764345	-0.17320028	0.019659616	0.36881205	0.22367987	0.11033464	0.071838155	-0.13206221	-0.2327392	-0.3483921	0.05695677	0	1	0	0	1	12848	13038	14499	16984	17950	0	9039	9189	9420	9529	9598	11687	11797	12600	12919	13398	9884	10422	10798	10993	11184	0.028985507	-1.988191904	342	1959	3	{"type":"MultiPoint","coordinates":[]}
1238_0	0.20644721	0.14709425	0.062801935	0.0431075	0.44281214	0.39374697	0.3447465	0.026501795157991562	0.06468556	0.012966293	-0.14468059	0.058546819	8102	8242	8347	8762.5	8945	12871.333333333334	11324.458333333334	10017.666666666666	850.5951113	9019	9174.5	9484	9855	10316	86.20007	-0.10514651	-0.17068127	-0.23923303	0.046029216209189476	3	0.355017	0.107938915	-0.006617934	0.096599184	0.039387014	-0.032729983	-0.23292544	0.078129707	-0.10514651	-0.17068127	-0.23923303	0.046029216209189476	0.41049752	0.17785348	0.064226136	0.08934732	-0.11495373	-0.20210037	-0.36979112	0.063789791	0	1	0	0	1	11453	12454.5	15018	15733	18382	0	8897	9781	10048	10679.5	10899	11739	12333	13135	15444.5	16209	9854	10802	11302.5	12886.5	13549	1.521739130434753	-1.9072439	288	1988	6	{"type":"MultiPoint","coordinates":[]}
1239_0	0.19041653	0.15473576	0.10788225	0.017262880014792006	0.4177928	0.39177006	0.36543402	0.013566143533330978	0.078177206	0.024991862	-0.06490782	0.041757967	8514	8564	8632	8772	8784	12752.333333333334	11960.928571428569	11139	349.2221896660571	9625	9648	9752	9859	9976	44	-0.15379849	-0.1940844	-0.21877971	0.019993818	3	0.24763492	0.08336759	-0.003529827	0.073468294	0.042921074	-0.023938676	-0.14566255	0.055969787	-0.15379849	-0.1940844	-0.21877971	0.019993818	0.31211123	0.17731814	0.09719094	0.065016331	-0.14370514	-0.21667118	-0.32819286	0.04719951	0	1	0	0	1	13910	14115	14851.5	15945	18727	0	10101	10302	10651.5	10972	11113	13953	14063	14705.5	14844	15204	11922	12247	13194.5	13474	13599	5.739130435	-2.434248638	349	2024	5	{"type":"MultiPoint","coordinates":[]}
1240_0	0.21836866	0.19333743	0.098518394	0.029221124491363153	0.44747534	0.42211384	0.3587911	0.021707599591734912	0.0945992	-0.016920334	-0.18164869	0.083349263	7888	8280	8517	8606	8786	12520	11784.655555555557	10841.5	464.8573276412075	9086	9386	9564	9771	9842	12.099976	-0.14855608	-0.20251074	-0.2638439	0.035383597	3	0.39959756	0.15802115	-0.021400433	0.12875986956629343	0.08163197	-0.06456565	-0.2800888	0.11040230644950945	-0.14855608	-0.20251074	-0.2638439	0.035383597	0.45017704	0.2522558	0.08944698	0.11108372310428336	-0.14111976	-0.2629473	-0.4137308	0.081423847	0	1	0	0	1	13041	14417	15706	17953	21910	0	8424	9314	9731	10130	10901	12409	13210	14780	15176	16238	9467	11334	11973	12522	14319	-2.434782609	-1.167056884	225	1889	1	{"type":"MultiPoint","coordinates":[]}
1241_0	0.19332793	0.15685157	0.06660089	0.034881932	0.43487874	0.3976124	0.3407248	0.029939184562405807	0.10411994	-0.005598106	-0.1192806	0.075198442	7947	8107	8234	8447	8533	12390	11430.474358974358	10434.333333333334	491.04119644641344	9051	9199	9358	9580	9630	9.899902	-0.12380683	-0.18242691	-0.23927976	0.031588976649639264	3	0.3156299	0.13388531	-0.05979912	0.12913889177699792	0.073704965	-0.061975427	-0.20156594	0.094201271	-0.12380683	-0.18242691	-0.23927976	0.031588976649639264	0.3758519	0.21440843	0.0681055	0.11552653219549064	-0.12529483	-0.24095221	-0.3446839	0.075729819	0	1	0	0	1	12071	13152	16165	18018	18296	0	8563	9218	10160	10642	11058	12199	13207	13457	14504	15245	9819	10608	11434	12891	13786	2.028985507246489	-1.133793597	140	1954	7	{"type":"MultiPoint","coordinates":[]}
1242_0	0.22057006	0.17185922	0.08876976	0.036970023481577644	0.44423327	0.4090624	0.35906693	0.023782133	0.082604274	-0.016956521	-0.2001376	0.084778118	7788	8201	8473.5	8816	8853	12894.833333333334	11700.904761904761	10384.833333333334	854.9164437828629	9044	9086	9626.5	9924	10098	33.400024	-0.09665262	-0.18753083	-0.25100133	0.045039196483757454	3	0.42623544	0.15269639	-0.015014517	0.1300120552736551	0.06631509	-0.07043728	-0.30486625	0.11069186555526898	-0.09665262	-0.18753083	-0.25100133	0.045039196483757454	0.47865254	0.23691998	0.08147001	0.11489729072520166	-0.1288476	-0.25391102	-0.44559965	0.086911317	0	1	0	0	1	12029	14164	16241.5	17806	21666	0	8334	9255	10040.5	10674	10986	11983	12336	14063	15587	16176	9318	11035	12238.5	13180	14060	-2.826086957	-2.16107924	148	2048	12	{"type":"MultiPoint","coordinates":[]}
1243_0	0.19491984	0.15662144	0.08271899	0.028512620680918338	0.43165994	0.39403623	0.35678333	0.018754117495670294	0.076916896	0.012998648	-0.11334031	0.052998937	7992	8439	8609	8708	8848	13755.166666666666	11983.372549019607	8743.166666666666	969.9768839126424	9249	9690	9788	9891	10370	43.900024	-0.07158451	-0.19273078	-0.22475213	0.038278313829846124	3	0.3110982	0.117441945	0.013317234	0.079764746	0.03906513	-0.04373132	-0.20664334	0.065451711	-0.07158451	-0.19273078	-0.22475213	0.038278313829846124	0.36467996	0.19810252	0.10403242	0.073515432	-0.1615648	-0.2343241	-0.34976098	0.051150099360972354	0	1	0	0	1	13621	14652	15331	17065	19199	0	8938	10569	11054	11184	11378	12587	14253	15060	15427	15906	10059	12480	12951	13519	13892	-1.188405797	-1.542517808	270	1843	4	{"type":"MultiPoint","coordinates":[]}
1244_0	0.21748947	0.15285338	0.071230255	0.038771445	0.44819352	0.39701676	0.34898946	0.028850685	0.078872934	-0.006376684	-0.12093033	0.065926996	8075	8150	8325	8447	8944	14039.166666666666	11509.686274509804	9975.833333333334	855.0490523756342	9149	9189	9360	9569	10091	84	-0.102617726	-0.17472588	-0.22845784	0.034908434	3	0.3196338	0.13322529	-0.011194614	0.11296769424627227	0.04725627	-0.060594853	-0.20129812	0.084411344	-0.102617726	-0.17472588	-0.22845784	0.034908434	0.39166245	0.20945524	0.08109805	0.10703194910090771	-0.11704773	-0.23211597	-0.36322454	0.074978783	0	1	0	0	1	12051	12631	15368	17937	20614	0	9011	9486	10037	10456	11429	11998	13167	13497	14060	15290	10292	10628	11858	12492	12917	2.8840579710144993	-2.434293646	329	1988	5	{"type":"MultiPoint","coordinates":[]}
1245_0	0.23889256	0.17524622	0.08728918	0.048749058	0.44518203	0.40408316	0.35024527	0.03166647	0.086121894	0.015333161	-0.14805554	0.06437774	8320	8368	8570	8833	9015	13331.166666666666	12089.641025641024	11052.666666666666	869.1111331330158	9105	9346	9656	9952	10126	9.5998535	-0.14651215	-0.21009412	-0.28361517	0.045348924	3	0.34881857	0.11202293	-0.006725664	0.09845137	0.055854645	-0.030904679	-0.2350191	0.082399246	-0.14651215	-0.21009412	-0.28361517	0.045348924	0.41092685	0.20362145	0.07918465	0.099225986	-0.15086475	-0.23900531	-0.38619837	0.070163384	0	1	0	0	1	12627	12976	17136	17425	19079	0	9599	10402	10592	10796	11092	12861	13615	14224	16665	16925	10912	12421	12813	13518	13723	-0.202898551	-1.335654839	135	2109	5	{"type":"MultiPoint","coordinates":[]}
1246_0	0.20414294	0.16757908	0.10173449	0.029644879946441747	0.4444156	0.4052169	0.3695688	0.020337445083554295	0.05807451	-0.018533193	-0.16562416	0.062841174	8021	8388	8688	8820	8937	12877.833333333334	12035.86274509804	9562.833333333334	767.0677835	9342	9590	9939	10096	10227	20.799927	-0.063539766	-0.18785979	-0.22878617	0.040011671304147685	3	0.38323578	0.17107502	0.06341918	0.088462417	0.011413901	-0.08165257	-0.25980055	0.076897959	-0.063539766	-0.18785979	-0.22878617	0.040011671304147685	0.43939492	0.24458173	0.12909852	0.082682466	-0.18516694	-0.2653028	-0.4035054	0.055935186	0	1	0	0	1	14430	15980	16529	17872	20694	0	8561	9812	10503	11020	11448	12515	13669	15127	15512	15856	9801	11063	12623	12897	13385	-1.420289855	-2.050137575	74	1992	7	{"type":"MultiPoint","coordinates":[]}
1247_0	0.23030785	0.16614164	0.08317761	0.049460594	0.45607433	0.39544058	0.3458354	0.035686057	0.10394536	0.013616096	-0.19822888	0.11038573192704246	7942	8072	8536.5	9604	10098	16127	12637.29761904762	10870.166666666666	1763.179492094749	8891	9080	9492.5	10999	11918	183.80005	-0.14128199	-0.2122509	-0.30169332	0.054474535629537746	3	0.425773	0.117386036	-0.026233101	0.16001776253179525	0.06628806	-0.042838838	-0.29808483	0.13546258054600877	-0.14128199	-0.2122509	-0.30169332	0.054474535629537746	0.48514026	0.20321767	0.07867897	0.1474057020355421	-0.1479552	-0.25159854	-0.45273602	0.10355185854858343	0	1	0	0	1	13221	13411	16753.5	19565	23137	0	8321	8936	11175.5	12914	14265	12431	12791	14531	18054	22216	9527	10079	13591	15522	17903	3.4057971014494797	-0.990912716	117	2279	6	{"type":"MultiPoint","coordinates":[]}
1248_0	0.21930961	0.1853053	0.11501957	0.029561230637812963	0.43633217	0.41437298	0.3727003	0.019250540020900545	0.09070923	0.013858245	-0.1950378	0.075217723	8225	8293	8411	8660	8698	12542.166666666666	11505.181818181818	10399.5	626.8419824665399	8962	8965	9361	9760	9787	50.5	-0.15153767	-0.20504814	-0.2367713	0.02929754	3	0.41506243	0.09283244	-0.068520755	0.1315247832279261	0.090479754	-0.018582422	-0.2961371	0.10414571317894657	-0.15153767	-0.20504814	-0.2367713	0.02929754	0.46250042	0.20100838	0.07413433	0.10895750022342937	-0.114172086	-0.22154014	-0.43526974	0.088971099	0	1	0	0	1	11486	11555	14200	17352	17491	0	9361	9760	9927	10073	10106	12394	13655	13854	15544	15603	11323	11414	12759	13043	13053	0.8550724637680105	-1.78820451	125	2030	11	{"type":"MultiPoint","coordinates":[]}
1249_0	0.21165036	0.15890187	0.08367769	0.039072496	0.44169173	0.39217806	0.35046074	0.025156355	0.09887525	0.039516028	-0.18280101	0.080179775	8110	8472.5	8611	8916.5	9242	14859.333333333334	12114.114583333334	9979.833333333334	1178.8939919103427	9053	9494.5	9618.5	10225.5	10462	13.900024	-0.11843687	-0.20384622	-0.27414072	0.047902817	3	0.3998544	0.06712133	-0.033087682	0.1239376175358388	0.0775456	-0.003231179	-0.27912843	0.10239772032048186	-0.11843687	-0.20384622	-0.27414072	0.047902817	0.4596356	0.16001353	0.07034046	0.10939151018203047	-0.1252292	-0.20625325	-0.43637156	0.080740531	0	1	0	0	1	12510	12705	14792	15663.5	20183	0	8541	10562.5	10886	11623	12054	12588	13375.5	14376	17562.5	17842	9891	11947.5	12828	15498	15746	-1.652173913	-1.295089621	252	1864	3	{"type":"MultiPoint","coordinates":[]}
1250_0	0.23747721	0.19526899	0.108706854	0.027467069037214322	0.44402236	0.41098633	0.35543963	0.023247458901925092	0.11982658	0.027137998	-0.17792279	0.10218537097349335	7865	8101	9089	9382	9456	14866	13328.175438596494	11567.333333333334	1227.7834178991002	9068	9427	10721	10891	11026	32	-0.1614438	-0.24072592	-0.30542696	0.051489746	3	0.39730173	0.115779996	-0.019987624	0.1421254942738427	0.085002296	-0.0258614	-0.27827442	0.12489783552210566	-0.1614438	-0.24072592	-0.30542696	0.051489746	0.45042863	0.21707077	0.09135247	0.11983295044409763	-0.16607207	-0.26470724	-0.42387253	0.075344654	0	1	0	0	1	15837	16641	17083	19169	21612	0	8552	9087	12232	12887	13235	12694	13886	18116	19970	20072	9787	11113	14833	16722	17065	3.9420289855072497	-1.988236911	0	1864	3	{"type":"MultiPoint","coordinates":[]}
1251_0	0.21871103	0.1820289	0.10262888	0.029826412058375534	0.45169273	0.41007125	0.35792357	0.021985928	0.094168626	0.002579454	-0.13401717	0.069645288	8267	8288	8750	9207	9296	14113.5	12573.13095238095	11458.166666666666	930.467742	9612	9707	9888	10692	10941	0	-0.15384282	-0.20954533	-0.26850712	0.040922488	3	0.3458471	0.15919568	-0.00315726	0.095078771	0.06436253	-0.054761805	-0.2204928	0.087087068	-0.15384282	-0.20954533	-0.26850712	0.040922488	0.41899797	0.2329242	0.09274742	0.090147935	-0.15862012	-0.26122272	-0.3837376	0.056630207740111835	0	1	0	0	1	14050	16512	17583	18461	19431	0	9179	9645	11015	11962	12081	13423	13967	14566.5	17931	18342	10786	11161	12215	14139	14546	-3.695652174	4.0760009064634115	37	2022	5	{"type":"MultiPoint","coordinates":[]}
1252_0	0.22940032	0.18752068	0.0918938	0.038854996969495126	0.45075366	0.4177371	0.35552013	0.029231854	0.07462686	-0.022532593	-0.14871937	0.072726953	8296	8360	8430.5	8534	8638	13242.5	11849.107142857143	10623.666666666666	666.3767750886459	9133	9290	9552.5	9738	9821	31.400146	-0.14334455	-0.20029569	-0.24596883	0.026487597	3	0.3505669	0.17011908	-0.02026538	0.12149470892757251	0.054955527	-0.07604103	-0.23396572	0.094868151	-0.14334455	-0.20029569	-0.24596883	0.026487597	0.41925383	0.257092	0.07739107	0.11777891834229297	-0.12900807	-0.27089843	-0.389687	0.08711026	0	1	0	0	1	12042	13902	17330	19865	20846	0	8973	9483	9913	10312	10453	12941	13489	14519	15148	15607	10931	11305	11941.5	12397	12687	-0.855072464	-1.335647356	31	2083	5	{"type":"MultiPoint","coordinates":[]}
1253_0	0.24451797	0.200745	0.114456885	0.034210291	0.46246424	0.42464408	0.3641792	0.025549383343040816	0.08517585	-0.015885102	-0.17058761	0.082640956	8163	8295	8576	8741	8861	12984.166666666666	11993.666666666668	10782.833333333334	527.8968077972156	9234	9305	9574	9965	10100	27.699951	-0.13586633	-0.21361913	-0.25449666	0.036538001	3	0.37709138	0.16751158	-0.005191267	0.1255497313167323	0.06563386	-0.064181454	-0.2683005	0.10771318934977747	-0.13586633	-0.21361913	-0.25449666	0.036538001	0.44137952	0.25906274	0.109195404	0.11081618592910379	-0.1711165	-0.27343088	-0.39727816	0.077450089	0	1	0	0	1	13693	14356	16968	18749	21407	0	8645	9022	9944.5	10687	10850	13638	14138	15082.5	15658	16811	10480	11082	12231	13309	13591	-0.376811594	-0.049991952	90	1984	2	{"type":"MultiPoint","coordinates":[]}
1254_0	0.22830817	0.16076751	0.083389945	0.042728526952346996	0.45321	0.3981577	0.34930825	0.031109145	0.08226136	0.004251789	-0.17074008	0.080565708	7953	8189	8433	8557	8955	13155.166666666666	11709.619047619048	10270.833333333334	739.3045542419692	9040	9245	9544.5	9756	10162	17.900024	-0.0854154	-0.19104418	-0.26604313	0.045452327706663014	3	0.39408082	0.11790337	-0.026584234	0.13066318197283242	0.04872407	-0.048031874	-0.26569295	0.10277830151138534	-0.0854154	-0.19104418	-0.26604313	0.045452327706663014	0.4531955	0.20481838	0.07995027	0.11523480807168503	-0.15059789	-0.23643705	-0.41036153	0.076697918	0	1	0	0	1	12749	13061	14800	17030	20872	0	8543	9483	10481.5	10798	11041	12758	13079	13966.5	14989	16607	9868	11121	12367.5	13396	13985	-0.072463768	-2.868775029	346	2022	8	{"type":"MultiPoint","coordinates":[]}
1255_0	0.22052857	0.20072213	0.14040959	0.020055992428984037	0.44405866	0.42727187	0.3897371	0.015020405493029763	0.09378438	0.004702406	-0.1993754	0.086844839	7982	8347	8609	8860	8905	12709.666666666666	11713.622222222222	10426.5	576.4021598	9165	9211	9522	9848	9994	12.900024	-0.15847948	-0.20576131	-0.24164033	0.025344750106689583	3	0.4267628	0.107971676	-0.08330266	0.1476237521694637	0.112237625	-0.023792656	-0.30235	0.1217791573996518	-0.15847948	-0.20576131	-0.24164033	0.025344750106689583	0.47399712	0.22043416	0.06600723	0.12054470464797547	-0.09704889	-0.22679956	-0.43975794	0.099869499	0	1	0	0	1	11238	14134	14620	16116	21471	0	8646	8794	9820	10262	10377	12780	13350	14801	15585	15911	9959	11157	12964	13408	13557	-0.695652174	0.7788391454372359	270	1877	1	{"type":"MultiPoint","coordinates":[]}
1256_0	0.23696917	0.18250169	0.080446824	0.038019515063494075	0.46583262	0.41623786	0.35522938	0.028899463637292847	0.074849755	-0.033539288	-0.2427639	0.10931705068020073	8048	8115	8306	8759	8829	13050	11862.388888888889	10113.333333333334	803.5743452817748	9080	9243	9558	9832	9942	29.5	-0.118018456	-0.19234197	-0.24051793	0.033375284	3	0.48152593	0.17412168	-0.030090353	0.16581588156495022	0.05483275	-0.087734975	-0.3499166	0.1389314323017699	-0.118018456	-0.19234197	-0.24051793	0.033375284	0.5410797	0.2606949	0.08251925	0.14918406480076876	-0.12342521	-0.27310842	-0.49877253	0.11843793308624348	0	1	0	0	1	12023	13918	15958	18832	28328	0	8454	8971	9893	10448	10784	12996	13162	13705	15141	15901	9935	10542	12384	12910	13540	-0.115942029	-1.482441872	6	2154	8	{"type":"MultiPoint","coordinates":[]}
1257_0	0.21949233	0.17003326	0.07437251	0.044824123	0.4533701	0.40726712	0.34786296	0.031809807	0.07184912	-0.017533094	-0.19246256	0.085043288	8157	8185.5	8404	8586.5	8677	12773.333333333334	11521.777777777776	10176.166666666666	798.2979792	8910	8978	9412	9799.5	9862	45.200073	-0.12316034	-0.18738188	-0.22865935	0.031663166	3	0.41677156	0.1516586	-0.027244868	0.13736124550041098	0.049353845	-0.06897735	-0.2917857	0.1080135239917375	-0.12316034	-0.18738188	-0.22865935	0.031663166	0.47451794	0.2329034	0.06281979	0.13066531494734196	-0.11635849	-0.2514771	-0.4381128	0.10112718913172677	0	1	0	0	1	11441	13048.5	16106	17713.5	22614	0	8625	9402.5	10017	10256	10356	12179	12593.5	13724	14806.5	15700	9963	10825.5	11763	12485	12813	-1.115942029	-1.501742902	342	2061	6	{"type":"MultiPoint","coordinates":[]}
1258_0	0.17024854	0.13527668	0.09382212	0.019153157284747747	0.42075047	0.38995486	0.3600978	0.01699554	0.03470996	-0.019494513	-0.10310119	0.041074122	8094	8141	8234.5	8393	8467	12697.666666666666	11214.41666666667	10661.166666666666	489.3152244604761	9188	9260	9469.5	9687	9999	16.700073	-0.13581271	-0.15223897	-0.17725927	0.010908104467467813	3	0.29827207	0.16519292	0.080653906	0.064512189	-0.015507827	-0.08647518	-0.19036841	0.052232983	-0.13581271	-0.15223897	-0.17725927	0.010908104467467813	0.34929627	0.21841875	0.12556745	0.066073473	-0.167207	-0.23534612	-0.33094335	0.045359921	0	1	0	0	1	13717	14110.5	14807	17030	18766	0	9201	9647	9928	10238.5	10505	12387	12578	12881	13321.5	13624	10242	10711	10900.5	11316.5	11866	3.1014492753622562	-1.18904291	336	1959	9	{"type":"MultiPoint","coordinates":[]}
